"class","SCINAME.old","SCINAME","Current.RL.status","Current.Criteria","Trace.forspp","MWnotes","category"
"bird","Eriocnemis sapphiropygia","Eriocnemis sapphiropygia","LC","0",1,NA,"LC"
"bird","Eriocnemis vestita","Eriocnemis vestita","LC","0",1,NA,"LC"
"bird","Erithacus akahige","Larvivora akahige","LC","0",1,"","LC"
"bird","Erithacus komadori","Larvivora komadori","NT","B1ab(i,ii,iii,iv,v)",1,"","NT"
"bird","Erpornis zantholeuca","Erpornis zantholeuca","LC","0",1,NA,"LC"
"bird","Erythrocercus holochlorus","Erythrocercus holochlorus","LC","0",1,NA,"LC"
"bird","Erythrocercus livingstonei","Erythrocercus livingstonei","LC","0",1,NA,"LC"
"bird","Erythrocercus mccallii","Erythrocercus mccallii","LC","0",1,NA,"LC"
"bird","Erythropygia leucosticta","Tychaedon leucosticta","LC","0",1,"","LC"
"bird","Erythropygia quadrivirgata","Tychaedon quadrivirgata","LC","0",1,"","LC"
"bird","Erythropygia signata","Tychaedon signata","LC","0",1,"","LC"
"bird","Erythrotriorchis buergersi","Erythrotriorchis buergersi","DD","0",1,NA,"DD"
"bird","Erythrotriorchis radiatus","Erythrotriorchis radiatus","NT","C2a(i);D1",1,NA,"NT"
"bird","Erythrura coloria","Erythrura coloria","NT","B1ab(iii)",1,NA,"NT"
"bird","Erythrura hyperythra","Erythrura hyperythra","LC","0",1,NA,"LC"
"bird","Erythrura kleinschmidti","Erythrura kleinschmidti","VU","C2a(ii)",1,NA,"VU"
"bird","Erythrura papuana","Erythrura papuana","LC","0",1,NA,"LC"
"bird","Erythrura prasina","Erythrura prasina","LC","0",1,NA,"LC"
"bird","Erythrura regia","Erythrura cyaneovirens","VU","C2a(i)",1,"","NT"
"bird","Erythrura trichroa","Erythrura trichroa","LC","0",1,NA,"LC"
"bird","Eubucco aurantiicollis","Eubucco aurantiicollis","LC","0",1,NA,"LC"
"bird","Eubucco bourcierii","Eubucco bourcierii","LC","0",1,NA,"LC"
"bird","Eubucco glaucogularis","Eubucco glaucogularis","NT","A2c+3c+4c; C2a(ii)",1,NA,"NT"
"bird","Eubucco richardsoni","Eubucco richardsoni","LC","0",1,NA,"LC"
"bird","Eubucco steerii","Eubucco steerii","NT","A2c+3c+4c",1,NA,"NT"
"bird","Eubucco tucinkae","Eubucco tucinkae","LC","0",1,NA,"LC"
"bird","Eubucco versicolor","Eubucco versicolor","LC","0",1,NA,"LC"
"bird","Eudynamys orientalis","Eudynamys orientalis","LC","0",1,NA,"LC"
"bird","Eudynamys scolopaceus","Eudynamys scolopaceus","LC","0",1,NA,"LC"
"bird","Eudyptes pachyrhynchus","Eudyptes pachyrhynchus","VU","A2be+3bce+4bce;C1+2a(i)",1,NA,"VU"
"bird","Eudyptes robustus","Eudyptes robustus","VU","D2",1,NA,"VU"
"bird","Eugenes fulgens","Eugenes fulgens","LC","0",1,NA,"LC"
"bird","Eugerygone rubra","Eugerygone rubra","LC","0",1,NA,"LC"
"bird","Eugralla paradoxa","Eugralla paradoxa","LC","0",1,NA,"LC"
"bird","Eulacestoma nigropectus","Eulacestoma nigropectus","LC","0",1,NA,"LC"
"bird","Eulampis jugularis","Eulampis jugularis","LC","0",1,NA,"LC"
"bird","Eulipoa wallacei","Eulipoa wallacei","VU","A2cde+3cde+4cde",1,NA,"VU"
"bird","Eumomota superciliosa","Eumomota superciliosa","LC","0",1,NA,"LC"
"bird","Eumyias albicaudatus","Eumyias albicaudatus","NT","B1ab(ii,iii)",1,NA,"LC"
"bird","Eumyias indigo","Eumyias indigo","LC","0",1,NA,"LC"
"bird","Eumyias panayensis","Eumyias panayensis","LC","0",1,NA,"LC"
"bird","Eumyias sordidus","Eumyias sordidus","NT","B1ab(ii,iii)",1,NA,"NT"
"bird","Eumyias thalassinus","Eumyias thalassinus","LC","0",1,NA,"LC"
"bird","Euneornis campestris","Euneornis campestris","LC","0",1,NA,"LC"
"bird","Eunymphicus cornutus","Eunymphicus cornutus","VU","B1ab(ii,iii,v);C2a(ii)",1,NA,"VU"
"bird","Eunymphicus uvaeensis","Eunymphicus uvaeensis","EN","B1ab(ii,iii)",1,NA,"VU"
"bird","Eupetes macrocerus","Eupetes macrocerus","NT","A2c+3c+4c",1,NA,"NT"
"bird","Euphagus carolinus","Euphagus carolinus","VU","A2cde+3cde+4cde",1,NA,"VU"
"bird","Eupherusa cyanophrys","Eupherusa cyanophrys","EN","B1ab(i,ii,iii,v)",1,NA,"EN"
"bird","Eupherusa eximia","Eupherusa eximia","LC","0",1,NA,"LC"
"bird","Eupherusa nigriventris","Eupherusa nigriventris","LC","0",1,NA,"LC"
"bird","Eupherusa poliocerca","Eupherusa poliocerca","VU","A2c+3c+4c;B1ab(i,ii,iii,v)",1,NA,"VU"
"bird","Euphonia anneae","Euphonia anneae","LC","0",1,NA,"LC"
"bird","Euphonia cayennensis","Euphonia cayennensis","LC","0",1,NA,"LC"
"bird","Euphonia chalybea","Euphonia chalybea","NT","A2c+3c+4c",1,NA,"NT"
"bird","Euphonia chrysopasta","Euphonia chrysopasta","LC","0",1,NA,"LC"
"bird","Euphonia concinna","Euphonia concinna","LC","0",1,NA,"LC"
"bird","Euphonia cyanocephala","Euphonia cyanocephala","LC","0",1,NA,"LC"
"bird","Euphonia elegantissima","Euphonia elegantissima","LC","0",1,NA,"LC"
"bird","Euphonia fulvicrissa","Euphonia fulvicrissa","LC","0",1,NA,"LC"
"bird","Euphonia gouldi","Euphonia gouldi","LC","0",1,NA,"LC"
"bird","Euphonia hirundinacea","Euphonia hirundinacea","LC","0",1,NA,"LC"
"bird","Euphonia imitans","Euphonia imitans","LC","0",1,NA,"LC"
"bird","Euphonia laniirostris","Euphonia laniirostris","LC","0",1,NA,"LC"
"bird","Euphonia mesochrysa","Euphonia mesochrysa","LC","0",1,NA,"LC"
"bird","Euphonia minuta","Euphonia minuta","LC","0",1,NA,"LC"
"bird","Euphonia musica","Euphonia musica","LC","0",1,NA,"LC"
"bird","Euphonia pectoralis","Euphonia pectoralis","LC","0",1,NA,"LC"
"bird","Euphonia rufiventris","Euphonia rufiventris","LC","0",1,NA,"LC"
"bird","Euphonia saturata","Euphonia saturata","LC","0",1,NA,"LC"
"bird","Euphonia trinitatis","Euphonia trinitatis","LC","0",1,NA,"LC"
"bird","Euphonia violacea","Euphonia violacea","LC","0",1,NA,"LC"
"bird","Euphonia xanthogaster","Euphonia xanthogaster","LC","0",1,NA,"LC"
"bird","Eupsittula astec","Eupsittula astec","LC","0",1,NA,"LC"
"bird","Eupsittula aurea","Eupsittula aurea","LC","0",1,NA,"LC"
"bird","Eupsittula canicularis","Eupsittula canicularis","LC","0",1,NA,"LC"
"bird","Eupsittula nana","Eupsittula nana","NT","C2a(ii)",1,NA,"NT"
"bird","Eupsittula pertinax","Eupsittula pertinax","LC","0",1,NA,"LC"
"bird","Euptilotis neoxenus","Euptilotis neoxenus","NT","C2a(i)",1,NA,"LC"
"bird","Eurocephalus anguitimens","Eurocephalus anguitimens","LC","0",1,NA,"LC"
"bird","Eurochelidon sirintarae","Eurochelidon sirintarae","CR","D",1,NA,"CR"
"bird","Eurostopodus archboldi","Eurostopodus archboldi","LC","0",1,NA,"LC"
"bird","Eurostopodus diabolicus","Eurostopodus diabolicus","VU","C2a(i)",1,NA,"VU"
"bird","Eurostopodus mystacalis","Eurostopodus mystacalis","LC","0",1,NA,"LC"
"bird","Eurostopodus nigripennis","Eurostopodus nigripennis","VU","C2a(i)",1,NA,"VU"
"bird","Eurostopodus papuensis","Eurostopodus papuensis","LC","0",1,NA,"LC"
"bird","Euryceros prevostii","Euryceros prevostii","VU","B1ab(ii,iii,v)",1,NA,"EN"
"bird","Eurylaimus javanicus","Eurylaimus javanicus","LC","0",1,NA,"NT"
"bird","Eurylaimus ochromalus","Eurylaimus ochromalus","NT","A2c+3c+4c",1,NA,"NT"
"bird","Eurylaimus samarensis","Sarcophanops samarensis","VU","A2c+3c+4c",1,"","VU"
"bird","Eurylaimus steerii","Sarcophanops steerii","VU","A2c+3c+4c;C2a(i)",1,"","VU"
"bird","Eurypyga helias","Eurypyga helias","LC","0",1,NA,"LC"
"bird","Eurystomus azureus","Eurystomus azureus","NT","B1ab(ii,iii);C1",1,NA,"NT"
"bird","Eurystomus glaucurus","Eurystomus glaucurus","LC","0",1,NA,"LC"
"bird","Eurystomus gularis","Eurystomus gularis","LC","0",1,NA,"LC"
"bird","Eurystomus orientalis","Eurystomus orientalis","LC","0",1,NA,"LC"
"bird","Euthlypis lachrymosa","Basileuterus lachrymosus","LC","0",1,"","LC"
"bird","Eutoxeres aquila","Eutoxeres aquila","LC","0",1,NA,"LC"
"bird","Eutoxeres condamini","Eutoxeres condamini","LC","0",1,NA,"LC"
"bird","Eutrichomyias rowleyi","Eutrichomyias rowleyi","CR","B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(i,ii); D",1,NA,"CR"
"bird","Eutriorchis astur","Eutriorchis astur","EN","C2a(i)",1,NA,"EN"
"bird","Falcipennis canadensis","Falcipennis canadensis","LC","0",1,NA,"LC"
"bird","Falcipennis falcipennis","Falcipennis falcipennis","NT","A2cd+3cd+4cd; C1+2a(ii)",1,NA,"NT"
"bird","Falcipennis franklinii","Falcipennis franklinii","LC","0",1,NA,"LC"
"bird","Falco araeus","Falco araeus","VU","B1ab(iii,v);C2a(i);D1",1,NA,"VU"
"bird","Falco cherrug","Falco cherrug","EN","A2bcde+3cde+4bcde",1,NA,"EN"
"bird","Falco deiroleucus","Falco deiroleucus","NT","A2c+3c+4c",1,NA,"NT"
"bird","Falco longipennis","Falco longipennis","LC","0",1,NA,"LC"
"bird","Falco punctatus","Falco punctatus","EN","B1ab(iii,v); C2a(i)",1,NA,"EN"
"bird","Falco rufigularis","Falco rufigularis","LC","0",1,NA,"LC"
"bird","Falco severus","Falco severus","LC","0",1,NA,"LC"
"bird","Falco zoniventris","Falco zoniventris","LC","0",1,NA,"LC"
"bird","Falculea palliata","Falculea palliata","LC","0",1,NA,"LC"
"bird","Falcunculus frontatus","Falcunculus frontatus","LC","0",1,NA,"LC"
"bird","Ficedula basilanica","Ficedula basilanica","VU","A2c+3c+4c;C2a(i)",1,NA,"VU"
"bird","Ficedula bonthaina","Ficedula bonthaina","EN","A2c+3c+4c;B1ab(ii,iii,v)",1,NA,"EN"
"bird","Ficedula buruensis","Ficedula buruensis","LC","0",1,NA,"LC"
"bird","Ficedula crypta","Ficedula crypta","LC","0",1,NA,"LC"
"bird","Ficedula disposita","Ficedula disposita","NT","A2c+3c+4c;B1ab(iii,v)",1,NA,"NT"
"bird","Ficedula dumetoria","Ficedula dumetoria","NT","A2c+3c+4c",1,NA,"LC"
"bird","Ficedula harterti","Ficedula harterti","LC","0",1,NA,"LC"
"bird","Ficedula henrici","Ficedula henrici","NT","B1ab(ii,iii)",1,NA,"NT"
"bird","Ficedula hodgsonii","Ficedula erithacus","LC","0",1,"","LC"
"bird","Ficedula hyperythra","Ficedula hyperythra","LC","0",1,NA,"LC"
"bird","Ficedula hypoleuca","Ficedula hypoleuca","LC","0",1,NA,"LC"
"bird","Ficedula monileger","Anthipes monileger","LC","0",1,"","LC"
"bird","Ficedula mugimaki","Ficedula mugimaki","LC","0",1,NA,"LC"
"bird","Ficedula narcissina","Ficedula narcissina","LC","0",1,NA,"LC"
"bird","Ficedula parva","Ficedula parva","LC","0",1,NA,"LC"
"bird","Ficedula platenae","Ficedula platenae","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v)",1,NA,"VU"
"bird","Ficedula rufigula","Ficedula rufigula","NT","A2c+3c+4c",1,NA,"NT"
"bird","Ficedula sapphira","Ficedula sapphira","LC","0",1,NA,"LC"
"bird","Ficedula semitorquata","Ficedula semitorquata","NT","A2bc+3bc+4bc",1,NA,"LC"
"bird","Ficedula solitaris","Anthipes solitaris","LC","0",1,"","LC"
"bird","Ficedula subrubra","Ficedula subrubra","VU","B1ab(i,ii,iii,iv,v)",1,NA,"VU"
"bird","Ficedula superciliaris","Ficedula superciliaris","LC","0",1,NA,"LC"
"bird","Ficedula timorensis","Ficedula timorensis","NT","A2c+3c+4c",1,NA,"NT"
"bird","Ficedula westermanni","Ficedula westermanni","LC","0",1,NA,"LC"
"bird","Ficedula zanthopygia","Ficedula zanthopygia","LC","0",1,NA,"LC"
"bird","Florisuga fusca","Florisuga fusca","LC","0",1,NA,"LC"
"bird","Florisuga mellivora","Florisuga mellivora","LC","0",1,NA,"LC"
"bird","Formicarius analis","Formicarius analis","LC","0",1,NA,"LC"
"bird","Formicarius colma","Formicarius colma","LC","0",1,NA,"LC"
"bird","Formicarius nigricapillus","Formicarius nigricapillus","LC","0",1,NA,"LC"
"bird","Formicarius rufifrons","Formicarius rufifrons","NT","B1ab(iii);C2a(i)",1,NA,"NT"
"bird","Formicarius rufipectus","Formicarius rufipectus","LC","0",1,NA,"LC"
"bird","Formicivora grisea","Formicivora grisea","LC","0",1,NA,"LC"
"bird","Formicivora iheringi","Formicivora iheringi","NT","A2c+3c+4c;B1ab(i,ii,iii,v);C2a(i)",1,NA,"NT"
"bird","Formicivora melanogaster","Formicivora melanogaster","LC","0",1,NA,"LC"
"bird","Formicivora serrana","Formicivora serrana","LC","0",1,NA,"LC"
"bird","Forpus coelestis","Forpus coelestis","LC","0",1,NA,"LC"
"bird","Forpus conspicillatus","Forpus conspicillatus","LC","0",1,NA,"LC"
"bird","Forpus cyanopygius","Forpus cyanopygius","LC","0",1,NA,"NT"
"bird","Forpus modestus","Forpus modestus","LC","0",1,NA,"LC"
"bird","Forpus passerinus","Forpus passerinus","LC","0",1,NA,"LC"
"bird","Forpus spengeli","Forpus spengeli","LC","0",1,NA,"LC"
"bird","Forpus xanthops","Forpus xanthops","VU","D1+2",1,NA,"VU"
"bird","Forpus xanthopterygius","Forpus xanthopterygius","LC","0",1,NA,"LC"
"bird","Foudia eminentissima","Foudia eminentissima","LC","0",1,NA,"LC"
"bird","Foudia flavicans","Foudia flavicans","NT","D2",1,NA,"NT"
"bird","Foudia omissa","Foudia omissa","LC","0",1,NA,"LC"
"bird","Foudia rubra","Foudia rubra","EN","D",1,NA,"EN"
"bird","Foulehaio carunculatus","Foulehaio carunculatus","LC","0",1,NA,"LC"
"bird","Fraseria cinerascens","Fraseria cinerascens","LC","0",1,NA,"LC"
"bird","Fraseria ocreata","Fraseria ocreata","LC","0",1,NA,"LC"
"bird","Frederickena unduliger","Frederickena unduliger","LC","0",1,NA,"LC"
"bird","Frederickena viridis","Frederickena viridis","LC","0",1,NA,"LC"
"bird","Fregata magnificens","Fregata magnificens","LC","0",1,NA,"LC"
"bird","Fringilla teydea","Fringilla teydea","NT","D2",1,NA,"NT"
"bird","Furnarius torridus","Furnarius torridus","LC","0",1,NA,"LC"
"bird","Gactornis enarratus","Gactornis enarratus","LC","0",1,NA,"LC"
"bird","Galbalcyrhynchus leucotis","Galbalcyrhynchus leucotis","LC","0",1,NA,"LC"
"bird","Galbalcyrhynchus purusianus","Galbalcyrhynchus purusianus","LC","0",1,NA,"LC"
"bird","Galbula albirostris","Galbula albirostris","LC","0",1,NA,"LC"
"bird","Galbula chalcocephala","Galbula chalcocephala","LC","0",1,NA,"LC"
"bird","Galbula chalcothorax","Galbula chalcothorax","LC","0",1,NA,"LC"
"bird","Galbula cyanescens","Galbula cyanescens","LC","0",1,NA,"LC"
"bird","Galbula cyanicollis","Galbula cyanicollis","LC","0",1,NA,"LC"
"bird","Galbula dea","Galbula dea","LC","0",1,NA,"LC"
"bird","Galbula leucogastra","Galbula leucogastra","LC","0",1,NA,"LC"
"bird","Galbula pastazae","Galbula pastazae","VU","C2a(i)",1,NA,"VU"
"bird","Galbula ruficauda","Galbula ruficauda","LC","0",1,NA,"LC"
"bird","Galbula tombacea","Galbula tombacea","LC","0",1,NA,"LC"
"bird","Gallicolumba crinigera","Gallicolumba crinigera","VU","A2cd+3cd+4cd;C2a(i)",1,NA,"VU"
"bird","Gallicolumba keayi","Gallicolumba keayi","CR","C2a(i)",1,NA,"CR"
"bird","Gallicolumba luzonica","Gallicolumba luzonica","NT","A2cd+3cd+4cd;C2a(i)",1,NA,"NT"
"bird","Gallicolumba menagei","Gallicolumba menagei","CR","C2a(i,ii);D",1,NA,"CR"
"bird","Gallicolumba platenae","Gallicolumba platenae","CR","C2a(i)",1,NA,"CR"
"bird","Gallicolumba rufigula","Gallicolumba rufigula","LC","0",1,NA,"LC"
"bird","Gallicolumba tristigmata","Gallicolumba tristigmata","LC","0",1,NA,"LC"
"bird","Gallinago nemoricola","Gallinago nemoricola","VU","C2a(ii)",1,NA,"VU"
"bird","Gallirallus calayanensis","Gallirallus calayanensis","VU","D2",1,NA,"VU"
"bird","Gallirallus lafresnayanus","Gallirallus lafresnayanus","CR","D",1,NA,"CR"
"bird","Gallirex johnstoni","Gallirex johnstoni","LC","0",1,NA,"LC"
"bird","Gallirex porphyreolophus","Gallirex porphyreolophus","LC","0",1,NA,"LC"
"bird","Galloperdix bicalcarata","Galloperdix bicalcarata","LC","0",1,NA,"LC"
"bird","Gallus sonneratii","Gallus sonneratii","LC","0",1,NA,"LC"
"bird","Gampsorhynchus rufulus","Gampsorhynchus rufulus","LC","0",1,NA,"LC"
"bird","Gampsorhynchus torquatus","Gampsorhynchus torquatus","LC","0",1,NA,"LC"
"bird","Garrulax affinis","Trochalopteron affine","LC","0",1,"","LC"
"bird","Garrulax albogularis","Garrulax albogularis","LC","0",1,NA,"LC"
"bird","Garrulax annamensis","Garrulax annamensis","LC","0",1,NA,"LC"
"bird","Garrulax austeni","Trochalopteron austeni","LC","0",1,"","LC"
"bird","Garrulax berthemyi","Garrulax berthemyi","LC","0",1,NA,"LC"
"bird","Garrulax bicolor","Garrulax bicolor","VU","A2cd+3cd+4cd;C2a(i)",1,NA,"EN"
"bird","Garrulax bieti","Garrulax bieti","VU","C2a(i)",1,NA,"VU"
"bird","Garrulax caerulatus","Garrulax caerulatus","LC","0",1,NA,"LC"
"bird","Garrulax calvus","Garrulax calvus","LC","0",1,NA,"LC"
"bird","Garrulax castanotis","Garrulax castanotis","LC","0",1,NA,"LC"
"bird","Garrulax chinensis","Garrulax chinensis","LC","0",1,NA,"LC"
"bird","Garrulax chrysopterus","Trochalopteron chrysopterum","LC","0",1,"","LC"
"bird","Garrulax cinereifrons","Garrulax cinereifrons","VU","B1ab(i,ii,iii,iv,v);C2a(i)",1,NA,"VU"
"bird","Garrulax courtoisi","Garrulax courtoisi","CR","C2a(i,ii)",1,NA,"CR"
"bird","Garrulax delesserti","Garrulax delesserti","LC","0",1,NA,"LC"
"bird","Garrulax erythrocephalus","Trochalopteron erythrocephalum","LC","0",1,"","LC"
"bird","Garrulax ferrarius","Garrulax ferrarius","NT","B1ab(ii,iii,v);C2a(ii)",1,NA,"NT"
"bird","Garrulax formosus","Trochalopteron formosum","LC","0",1,"","LC"
"bird","Garrulax gularis","Garrulax gularis","LC","0",1,NA,"LC"
"bird","Garrulax konkakinhensis","Garrulax konkakinhensis","VU","D2",1,NA,"VU"
"bird","Garrulax leucolophus","Garrulax leucolophus","LC","0",1,NA,"LC"
"bird","Garrulax lugubris","Garrulax lugubris","LC","0",1,NA,"LC"
"bird","Garrulax lunulatus","Garrulax lunulatus","LC","0",1,NA,"LC"
"bird","Garrulax maesi","Garrulax maesi","LC","0",1,NA,"LC"
"bird","Garrulax maximus","Garrulax maximus","LC","0",1,NA,"LC"
"bird","Garrulax melanostigma","Trochalopteron melanostigma","LC","0",1,"","LC"
"bird","Garrulax merulinus","Garrulax merulinus","LC","0",1,NA,"LC"
"bird","Garrulax milleti","Garrulax milleti","NT","B1ab(i,ii,iii,iv,v)",1,NA,"LC"
"bird","Garrulax milnei","Trochalopteron milnei","LC","0",1,"","LC"
"bird","Garrulax mitratus","Garrulax mitratus","LC","0",1,NA,"NT"
"bird","Garrulax monileger","Garrulax monileger","LC","0",1,NA,"LC"
"bird","Garrulax morrisonianus","Trochalopteron morrisonianum","LC","0",1,"","LC"
"bird","Garrulax ngoclinhensis","Trochalopteron ngoclinhense","VU","D2",1,"","EN"
"bird","Garrulax ocellatus","Garrulax ocellatus","LC","0",1,NA,"LC"
"bird","Garrulax palliatus","Garrulax palliatus","LC","0",1,NA,"NT"
"bird","Garrulax pectoralis","Garrulax pectoralis","LC","0",1,NA,"LC"
"bird","Garrulax peninsulae","Trochalopteron peninsulae","LC","0",1,"","LC"
"bird","Garrulax poecilorhynchus","Garrulax poecilorhynchus","LC","0",1,NA,"LC"
"bird","Garrulax ruficeps","Garrulax ruficeps","LC","0",1,NA,"LC"
"bird","Garrulax rufifrons","Garrulax rufifrons","EN","A2cd+3cd+4cd",1,NA,"CR"
"bird","Garrulax rufogularis","Garrulax rufogularis","LC","0",1,NA,"LC"
"bird","Garrulax squamatus","Trochalopteron squamatum","LC","0",1,"","LC"
"bird","Garrulax strepitans","Garrulax strepitans","LC","0",1,NA,"LC"
"bird","Garrulax striatus","Grammatoptila striata","LC","0",1,"","LC"
"bird","Garrulax subunicolor","Trochalopteron subunicolor","LC","0",1,"","LC"
"bird","Garrulax sukatschewi","Garrulax sukatschewi","VU","C2a(i)",1,NA,"VU"
"bird","Garrulax taewanus","Garrulax taewanus","NT","A2e+3e+4e;B1ab(iii,v);C1+2a(ii)",1,NA,"NT"
"bird","Garrulax variegatus","Trochalopteron variegatum","LC","0",1,"","LC"
"bird","Garrulax vassali","Garrulax vassali","LC","0",1,NA,"LC"
"bird","Garrulax yersini","Trochalopteron yersini","EN","B1ab(i,ii,iii,iv,v)",1,"","EN"
"bird","Garrulus glandarius","Garrulus glandarius","LC","0",1,NA,"LC"
"bird","Garrulus lanceolatus","Garrulus lanceolatus","LC","0",1,NA,"LC"
"bird","Garrulus lidthi","Garrulus lidthi","VU","C2a(ii)",1,NA,"VU"
"bird","Gecinulus grantia","Gecinulus grantia","LC","0",1,NA,"LC"
"bird","Gecinulus viridis","Gecinulus viridis","LC","0",1,NA,"LC"
"bird","Geobiastes squamiger","Geobiastes squamiger","VU","A3c",1,NA,"VU"
"bird","Geocerthia serrana","Geocerthia serrana","LC","0",1,NA,"LC"
"bird","Geoffroyus geoffroyi","Geoffroyus geoffroyi","LC","0",1,NA,"LC"
"bird","Geoffroyus heteroclitus","Geoffroyus heteroclitus","LC","0",1,NA,"LC"
"bird","Geoffroyus hyacinthinus","Geoffroyus hyacinthinus","LC","0",1,NA,"LC"
"bird","Geoffroyus simplex","Geoffroyus simplex","LC","0",1,NA,"LC"
"bird","Geomalia heinrichi","Geomalia heinrichi","NT","A2ce+3ce+4ce",1,NA,"NT"
"bird","Geopelia maugeus","Geopelia maugeus","LC","0",1,NA,"LC"
"bird","Geotrygon caniceps","Geotrygon caniceps","VU","A2bcde+3bcde+4bcde",1,NA,"VU"
"bird","Geotrygon chrysia","Geotrygon chrysia","LC","0",1,NA,"LC"
"bird","Geotrygon leucometopia","Geotrygon leucometopia","EN","B1ab(ii,iii,v); C2a(ii)",1,NA,"EN"
"bird","Geotrygon montana","Geotrygon montana","LC","0",1,NA,"LC"
"bird","Geotrygon mystacea","Geotrygon mystacea","LC","0",1,NA,"LC"
"bird","Geotrygon purpurata","Geotrygon purpurata","EN","C2a(i)",1,NA,"EN"
"bird","Geotrygon saphirina","Geotrygon saphirina","LC","0",1,NA,"LC"
"bird","Geotrygon versicolor","Geotrygon versicolor","NT","B1ab(i,ii,v)",1,NA,"NT"
"bird","Geotrygon violacea","Geotrygon violacea","LC","0",1,NA,"LC"
"bird","Gerygone albofrontata","Gerygone albofrontata","LC","0",1,NA,"LC"
"bird","Gerygone chloronota","Gerygone chloronota","LC","0",1,NA,"LC"
"bird","Gerygone chrysogaster","Gerygone chrysogaster","LC","0",1,NA,"LC"
"bird","Gerygone cinerea","Acanthiza cinerea","LC","0",1,"","LC"
"bird","Gerygone dorsalis","Gerygone dorsalis","LC","0",1,NA,"LC"
"bird","Gerygone flavolateralis","Gerygone flavolateralis","LC","0",1,NA,"LC"
"bird","Gerygone fusca","Gerygone fusca","LC","0",1,NA,"LC"
"bird","Gerygone inornata","Gerygone inornata","LC","0",1,NA,"LC"
"bird","Gerygone levigaster","Gerygone levigaster","LC","0",1,NA,"LC"
"bird","Gerygone magnirostris","Gerygone magnirostris","LC","0",1,NA,"LC"
"bird","Gerygone mouki","Gerygone mouki","LC","0",1,NA,"LC"
"bird","Gerygone olivacea","Gerygone olivacea","LC","0",1,NA,"LC"
"bird","Gerygone palpebrosa","Gerygone palpebrosa","LC","0",1,NA,"LC"
"bird","Gerygone sulphurea","Gerygone sulphurea","LC","0",1,NA,"LC"
"bird","Gerygone tenebrosa","Gerygone tenebrosa","LC","0",1,NA,"LC"
"bird","Glaucidium albertinum","Glaucidium albertinum","VU","C2a(i)",1,NA,"VU"
"bird","Glaucidium bolivianum","Glaucidium bolivianum","LC","0",1,NA,"LC"
"bird","Glaucidium brasilianum","Glaucidium brasilianum","LC","0",1,NA,"LC"
"bird","Glaucidium brodiei","Glaucidium brodiei","LC","0",1,NA,"LC"
"bird","Glaucidium californicum","Glaucidium californicum","LC","0",1,NA,"LC"
"bird","Glaucidium capense","Glaucidium capense","LC","0",1,NA,"LC"
"bird","Glaucidium castaneum","Glaucidium castaneum","LC","0",1,NA,"LC"
"bird","Glaucidium castanopterum","Glaucidium castanopterum","LC","0",1,NA,"LC"
